fibro_leiden	sample_label	disease_status	n_cells	cluster_total_cells	sample_total_cells	cluster_fraction	sample_fraction	program_gene_count	program_score_logcpm	total_counts	present_for_recurrence	program_score_z
14	MenOA2	OA	2	5620	5308	0.00035587188612099647	0.00037678975131876413	30	0.4866305142589925	2139.0	False	-0.9281002804568157
14	MenOA3	OA	1	5620	2882	0.00017793594306049823	0.00034698126301179735	30	1.3819281192765775	8224.0	False	-0.5700865424539202
14	MenOA4	OA	0	5620	9984	0.0	0.0	30	0.0	0.0	False	-1.122695249168601
14	MenOA5	OA	12	5620	4605	0.002135231316725979	0.0026058631921824105	30	5.716980003981565	75820.0	False	1.1634243269840092
14	MenOA6	OA	24	5620	5195	0.004270462633451958	0.0046198267564966315	30	5.896634748330525	245277.0	False	1.2352650939131944
15	MenNorm1AVAS	normal	0	2127	8199	0.0	0.0	30	0.0	0.0	False	-1.7036348873674185
15	MenNorm1VAS	normal	1	2127	7981	0.0004701457451810061	0.0001252975817566721	30	3.3993192372470573	1086.0	False	-0.49704653030626583
15	MenNorm2	normal	178	2127	6496	0.08368594264221908	0.027401477832512317	30	6.998449295057923	1841084.0	True	0.7804646771495949
15	MenNorm3	normal	65	2127	6192	0.0305594734367654	0.010497416020671835	30	7.0850446315717015	687319.0	True	0.8112016916872277
15	MenNorm4	normal	1	2127	8636	0.0004701457451810061	0.0001157943492357573	30	5.078921139045173	5974.0	False	0.09912816167371147
15	MenNorm5	normal	0	2127	4381	0.0	0.0	30	0.0	0.0	False	-1.7036348873674185
15	MenNorm6	normal	1	2127	5719	0.0004701457451810061	0.00017485574401119076	30	3.125839682392965	3330.0	False	-0.594118097802953
15	MenNorm7	normal	0	2127	5563	0.0	0.0	30	0.0	0.0	False	-1.7036348873674185
15	MenOA1	OA	637	2127	7711	0.29948283968030087	0.08260925949941642	30	7.060722681151631	8309911.0	True	0.8025686154299823
15	MenOA2	OA	687	2127	5308	0.3229901269393512	0.1294272795779955	30	7.028378000362846	8246232.0	True	0.7910878710429932
