leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
16	92	NDUFA1	24.673597	0.67110896	1.386564289447991e-131	1.4845947731053225e-129
16	93	PMEPA1	24.483719	0.7385896	1.0591955300579036e-129	1.1031795624232508e-127
16	94	GLI3	24.168118	1.1326592	3.4756049422545504e-126	3.4417493086201535e-124
16	95	UBL5	24.060968	0.6151986	2.3880213554385056e-125	2.3525703167598308e-123
16	96	SRGN	23.851473	1.2311299	2.7983084271033448e-123	2.6942705621561273e-121
16	97	UQCR11	23.819777	0.6843716	6.413335002909297e-123	6.159379827919723e-121
16	98	ATP5ME	23.759762	0.7003208	2.47205473168248e-122	2.3505427876574905e-120
16	99	C2CD2	23.506443	1.4860752	2.485564365477862e-119	2.2729237393786075e-117
16	100	PAPSS2	23.486721	0.978971	1.3629071558794504e-119	1.2523019982292336e-117
17	1	CCN2	177.64828	5.9374657	0.0	0.0
17	2	RPL17	122.58934	3.4465182	0.0	0.0
17	3	EEF1G	120.372635	3.373971	0.0	0.0
17	4	ECRG4	113.51621	4.273798	0.0	0.0
17	5	NME2	112.74022	3.2492123	0.0	0.0
17	6	CRIP1	103.05545	3.175401	0.0	0.0
17	7	GABARAP	101.10411	2.8666408	0.0	0.0
17	8	SNHG29	99.15109	3.091263	0.0	0.0
17	9	RPS17	93.85905	2.5627835	0.0	0.0
17	10	MIF	93.065544	2.1820848	0.0	0.0
17	11	SNHG5	89.44308	2.862653	0.0	0.0
17	12	RNASEK	89.16336	2.6238246	0.0	0.0
17	13	LINC00632	88.311165	2.9997299	0.0	0.0
17	14	AOPEP	86.02551	3.2938497	0.0	0.0
17	15	SEPTIN7	84.97127	2.7307537	0.0	0.0
17	16	SNHG6	82.334496	2.7140124	0.0	0.0
17	17	CILP	82.27469	2.8448377	0.0	0.0
17	18	MICOS10	82.227394	2.8167243	0.0	0.0
17	19	CCN1	82.06835	3.2992117	0.0	0.0
17	20	LUM	81.35927	2.3740108	0.0	0.0
17	21	ASPN	76.951965	2.7475598	0.0	0.0
17	22	OGN	75.706635	2.6900892	0.0	0.0
17	23	FMOD	75.16716	2.0870245	0.0	0.0
17	24	GAS5	72.22479	2.4951334	0.0	0.0
17	25	CDK2AP1	71.31402	2.8720803	0.0	0.0
17	26	MAGI2-AS3	68.01017	2.6306393	0.0	0.0
17	27	TOMM6	67.99813	2.551827	0.0	0.0
17	28	RPL36A	65.59607	1.6117864	0.0	0.0
17	29	RNASE4	65.322556	2.437975	0.0	0.0
17	30	ATP6V0C	63.82926	2.2942858	0.0	0.0
17	31	PRELP	63.82143	1.8597729	0.0	0.0
17	32	CLU	62.04372	1.9582862	0.0	0.0
17	33	CIAO2B	61.02119	2.4005141	0.0	0.0
17	34	NDUFA13	60.903515	1.6204647	0.0	0.0
17	35	SCRG1	59.28919	2.0247207	0.0	0.0
17	36	TRAPPC5	59.223713	2.4918087	0.0	0.0
17	37	DANCR	58.948967	2.5499918	0.0	0.0
17	38	MRPS24	58.281918	2.2621367	0.0	0.0
17	39	DCN	58.00292	1.5986712	0.0	0.0
17	40	CD109	54.80178	1.6735038	0.0	0.0
17	41	NDUFA4L2	54.320503	1.5035002	0.0	0.0
17	42	KRTCAP2	54.000694	1.420009	0.0	0.0
17	43	RBIS	53.514633	2.1961038	0.0	0.0
17	44	H19	53.42409	3.9254775	0.0	0.0
17	45	LINC01578	52.476116	1.9437315	0.0	0.0
17	46	FN1	51.958843	1.8795685	0.0	0.0
17	47	COMP	51.878708	1.8607969	0.0	0.0
17	48	GNG10	51.822227	2.2771778	0.0	0.0
17	49	AK1	50.8979	1.8299915	0.0	0.0
17	50	PLOD2	50.067867	1.4206975	0.0	0.0
17	51	MICOS13	49.677467	2.3257608	0.0	0.0
17	52	SNHG32	49.458176	2.0305638	0.0	0.0
17	53	C18orf32	49.209023	1.8548758	0.0	0.0
17	54	RGCC	48.592854	1.6248611	0.0	0.0
17	55	SEPTIN10	48.39294	2.3704638	0.0	0.0
17	56	CCPG1	47.924946	1.2256414	0.0	0.0
17	57	AL627171.2	47.38003	2.410112	0.0	0.0
17	58	SEPTIN2	46.79881	2.0678048	0.0	0.0
17	59	BGN	46.748486	1.2115818	0.0	0.0
17	60	TRPS1	46.285263	1.3571403	0.0	0.0
17	61	COL5A2	46.11089	1.5743095	0.0	0.0
17	62	COL3A1	45.9058	1.8755379	0.0	0.0
17	63	ECM2	45.24948	1.5541184	0.0	0.0
17	64	PLCG2	44.372253	1.4789474	0.0	0.0
17	65	DIXDC1	44.064384	1.4085157	0.0	0.0
17	66	TMEM35B	43.87968	2.1281025	0.0	0.0
17	67	MIR100HG	43.78219	2.620562	0.0	0.0
17	68	MXRA5	43.610306	1.9978886	0.0	0.0
17	69	S100A4	43.266712	1.2881403	0.0	0.0
17	70	ABI3BP	43.07284	1.3407683	0.0	0.0
17	71	SNHG14	43.02305	3.0160131	0.0	0.0
17	72	POLD4	42.82219	1.9253103	0.0	0.0
17	73	SOX5	42.65284	1.4637841	0.0	0.0
17	74	CRYAB	42.505367	1.3594482	0.0	0.0
17	75	OMD	42.366787	1.7329189	0.0	0.0
17	76	P4HA1	42.310825	1.21233	0.0	0.0
17	77	TSPAN2	42.05314	1.6986989	0.0	0.0
17	78	ANGPTL2	42.00567	1.284474	0.0	0.0
17	79	EDIL3	41.886265	1.401879	0.0	0.0
17	80	COX16	41.316216	1.7940853	0.0	0.0
17	81	POGLUT3	40.960133	2.604378	0.0	0.0
17	82	PPP3CA	40.933437	1.1206657	0.0	0.0
17	83	SNHG16	40.86195	1.9850056	0.0	0.0
17	84	SEPTIN6	40.78249	2.4553885	0.0	0.0
17	85	CRTAC1	40.684982	1.1678216	0.0	0.0
17	86	GLI3	40.352074	1.6699773	0.0	0.0
17	87	TLE5	40.281296	1.9169985	0.0	0.0
17	88	HTRA1	40.250317	1.3394494	0.0	0.0
17	89	TNC	40.201263	1.7316504	0.0	0.0
17	90	FGFBP2	39.9564	1.671397	0.0	0.0
17	91	CD59	39.782608	0.99827147	0.0	0.0
17	92	CFB	39.567444	1.9753145	0.0	0.0
17	93	RPL13A	39.343945	0.6227154	0.0	0.0
17	94	OIP5-AS1	39.25111	2.2603617	0.0	0.0
17	95	DST	39.077785	1.0894033	0.0	0.0
17	96	ISLR	38.931427	1.227017	0.0	0.0
17	97	COLGALT2	38.826782	1.6052445	0.0	0.0
17	98	COA8	38.63623	2.3044913	2.1886799398192926e-306	6.7467824209397294e-304
17	99	SEPTIN11	38.619247	2.0985951	1.8380072594222673e-307	5.711869063752581e-305
17	100	TXNDC5	38.486717	2.1303294	4.903008316365372e-305	1.4993007190779998e-302
