fibro_leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
13	10	CILP	51.86434	2.0334451	0.0	0.0
13	11	WWP2	51.810555	1.9244856	0.0	0.0
13	12	ITM2C	51.204464	1.7412899	0.0	0.0
13	13	FBXO2	50.843147	1.647362	0.0	0.0
13	14	FRZB	49.75075	2.0451102	0.0	0.0
13	15	MT-CO3	49.640747	1.4784021	0.0	0.0
13	16	PCOLCE2	49.483494	1.3882421	0.0	0.0
13	17	MAGED2	48.91102	1.4376249	0.0	0.0
13	18	DBP	47.21673	2.1212757	0.0	0.0
13	19	NINJ1	46.86917	1.6639205	0.0	0.0
13	20	SERPINA1	46.724068	2.0294933	0.0	0.0
13	21	STC2	46.567253	2.3602457	0.0	0.0
13	22	CHAD	46.13976	2.0282483	0.0	0.0
13	23	SCX	45.363354	1.7406849	0.0	0.0
13	24	COMP	43.078403	1.6778892	0.0	0.0
13	25	ADIRF	42.835728	1.1872362	0.0	0.0
13	26	SERTAD4-AS1	41.951496	1.5751569	0.0	0.0
13	27	MT-ND5	41.818314	1.1463957	0.0	0.0
13	28	BBS9	41.174633	2.4087968	0.0	0.0
13	29	GSTT2B	40.83408	1.7047682	0.0	0.0
13	30	TOMM7	40.45332	0.7962974	0.0	0.0
13	31	CEBPB	40.167835	1.1197708	0.0	0.0
13	32	C9orf3	39.45496	1.4547281	0.0	0.0
13	33	TCEAL2	39.05789	1.4313004	4.7857670354296e-311	3.7332889624951273e-308
13	34	MT1X	38.985527	1.4247549	6.072982454241695e-304	4.551640810410482e-301
13	35	AL078639.1	38.36252	1.5465975	7.216176670706223e-301	5.10798401964953e-298
13	36	CILP2	37.23399	1.5070503	1.4536674644491974e-284	9.748243010720373e-282
13	37	MT-ND4L	36.58606	1.0812334	8.016936169641447e-275	5.0235961991536836e-272
13	38	GAPDH	36.109318	0.78559905	1.3985464782386378e-265	8.224313936029798e-263
13	39	FMOD	36.054554	1.1256717	1.0864385456248723e-263	6.292125298176533e-261
13	40	ANKRD37	35.953472	1.3565366	1.6607984274670936e-266	1.0076564935159078e-263
13	41	MT-ND1	35.769344	1.0412257	9.629411893187063e-260	5.334415075437425e-257
13	42	BGN	35.283344	0.9583578	6.624160567787786e-252	3.468519363604388e-249
13	43	EPS8L2	34.86993	1.5357279	6.875922579102314e-251	3.5516927657244168e-248
13	44	RGS16	34.594707	1.3153902	4.717287554202894e-248	2.4041813262913523e-245
13	45	RPL15	34.575348	0.55851424	3.544914715998431e-246	1.7597509104457664e-243
13	46	PRELP	34.17729	1.0368184	7.248136260536549e-239	3.5069969673765698e-236
13	47	NR1D1	33.87691	1.2875233	2.352093871112314e-238	1.0964199527975257e-235
13	48	GPRC5C	33.762558	1.6270996	1.1624994091927667e-235	5.353659929757147e-233
13	49	LDHA	33.607327	0.69493514	8.682208931446582e-233	3.858939002274583e-230
13	50	GDF10	33.1009	1.8993218	2.945847119886647e-226	1.2239354381581218e-223
13	51	MT-ATP6	32.850334	1.0158001	1.0447914049039635e-220	4.1600111105259475e-218
13	52	PKM	32.73538	0.8105484	1.0648073351209751e-222	4.376472642759587e-220
13	53	FXYD6	32.563007	1.1212897	2.312376161254722e-221	9.403007062531967e-219
13	54	CRIP2	32.416553	1.0700122	1.9583714548577484e-219	7.71719489592604e-217
13	55	MT1E	32.2556	1.2950127	3.5608304669152095e-217	1.3748402400744138e-214
13	56	HIST1H4C	32.087917	1.2148107	4.0213942341906995e-215	1.5219185466109438e-212
13	57	RPL37A	31.842323	0.5249722	3.6595419872829844e-210	1.3450224319413924e-207
13	58	S100A1	31.625462	1.6308837	3.947425237339589e-209	1.43701316449589e-206
13	59	RPS9	30.995884	0.48299488	6.780833544329771e-200	2.3999127907264922e-197
13	60	MT1M	30.974943	1.1701458	5.2578434841827045e-201	1.8782785919570064e-198
13	61	MTRNR2L12	30.863844	1.0450813	4.578163967462553e-199	1.5908703590208059e-196
13	62	TCEA3	30.854898	1.2760035	1.271604255360559e-199	4.459247803385505e-197
13	63	CXXC5	30.746853	1.1848873	1.948323682477612e-198	6.709254453966148e-196
13	64	RPS6	30.614807	0.45029843	1.271578755559273e-195	4.3397166386158616e-193
13	65	TMEM204	30.40786	1.4720539	8.474274430851456e-194	2.81670144212927e-191
13	66	DYNLL1	30.391752	0.7035678	7.568523587155237e-194	2.5377126806615947e-191
13	67	CKB	30.389805	1.3932458	1.4685900715428062e-193	4.8392574909182954e-191
13	68	TSPO	30.169874	0.71385646	7.556067356604455e-191	2.4270850305785604e-188
13	69	CRYAB	30.138466	1.1161293	3.562475089452298e-191	1.1540004052476663e-188
13	70	MT-CO1	30.030697	0.9305313	1.6980367053342858e-187	5.276890652414451e-185
13	71	CD81	29.953022	0.62158996	6.388826543199998e-188	2.0016926703875144e-185
13	72	SAP30	29.886044	1.0374722	3.552489657682676e-188	1.1222344188038232e-185
13	73	CD9	29.791103	0.75915974	5.762153744494783e-186	1.748036228012449e-183
13	74	PMEPA1	29.685038	0.9227279	3.070252705107359e-185	8.958575526719366e-183
13	75	MGLL	29.67082	1.3062518	2.626863659631012e-185	7.7237874250566e-183
13	76	TSC22D1	29.657885	1.0625532	1.7740981399121544e-185	5.297900570312671e-183
13	77	RPS23	29.633587	0.41874075	5.817725320546467e-184	1.6720055086659262e-181
13	78	DCN	29.633286	0.6431867	2.9151768794213455e-183	8.254053410296408e-181
13	79	RPL18	29.470171	0.4584239	3.061595035645339e-182	8.604882988419664e-180
13	80	LRMDA	29.38942	1.3532064	8.925492314085252e-182	2.4902775052087202e-179
13	81	DDIT4	28.898397	1.1880821	2.4979383384649543e-176	6.771715960956341e-174
13	82	LAG3	28.66571	1.1913689	8.89864492443784e-174	2.3786140111308535e-171
13	83	RPS14	28.652039	0.47458896	6.144941692003151e-173	1.6311406335772809e-170
13	84	SLC16A3	28.161737	1.1681426	5.556737868854074e-168	1.4066274721793253e-165
13	85	NOL3	27.960075	1.2315958	1.549750489690887e-165	3.8466014751911985e-163
13	86	JUNB	27.429096	0.8637715	1.0930846706295253e-159	2.661278245232036e-157
13	87	NRN1	27.097433	0.92767906	4.2286680031549727e-156	9.977568256333067e-154
13	88	EMP3	27.078161	0.8556538	5.99573958910355e-156	1.3974460369139884e-153
13	89	TPRG1	26.91204	1.5295256	1.621379736740758e-153	3.6890249438796864e-151
13	90	ATP5IF1	26.828218	0.7650914	2.9773373868518454e-153	6.734067708581357e-151
13	91	CD8B2	26.82533	1.8196559	3.939989082028986e-152	8.70532616598127e-150
13	92	GADD45B	26.793512	0.85962814	1.5133831175413947e-152	3.382898028356858e-150
13	93	MZT2B	26.695827	0.65043306	1.1526279362191242e-151	2.532071852531023e-149
13	94	IER3	26.639751	1.0701116	3.3724212227149326e-151	7.366138789546033e-149
13	95	ADM	26.526125	0.98430717	5.90628405247727e-150	1.275490404643453e-147
13	96	CAPG	26.498247	0.9950498	1.1283239289028635e-149	2.4229805538417446e-147
13	97	FAM180B	26.354607	1.5760388	1.1640733943080595e-147	2.458317205747584e-145
13	98	EIF1AY	26.19598	1.5972115	4.630012194405987e-146	9.724043193350246e-144
13	99	EEF1B2	26.07022	0.54628056	1.0092883734662023e-144	2.09668689061805e-142
13	100	H3F3B	26.049326	0.41166827	3.461203843946221e-144	7.074922766363655e-142
13	101	CAVIN3	25.970116	0.78967696	5.354859373424462e-144	1.0887454504775353e-141
13	102	SOX8	25.926058	1.9932467	2.7397004302490113e-142	5.426026385794725e-140
13	103	MT-CO2	25.87198	0.79127985	1.3764143423927986e-141	2.670663036732098e-139
13	104	RPS18	25.82278	0.40509793	8.256794160167438e-142	1.610243367235919e-139
13	105	VEGFA	25.793823	1.0146067	3.819345180381333e-142	7.486700008969028e-140
13	106	RSRP1	25.641998	0.80513716	1.399328691553163e-140	2.674396995296405e-138
13	107	H2AFJ	25.56381	0.6910462	1.0139334017192721e-139	1.9186430865008644e-137
13	108	IER5	25.350037	0.9162783	1.5641517426737683e-137	2.888315759031986e-135
13	109	PRDX2	25.333584	0.6833149	2.4825696347845177e-137	4.5403704172250434e-135
13	110	PNKD	25.254843	0.91110134	1.5931701667441339e-136	2.8998731644584654e-134
13	111	TPM2	25.226286	0.8040436	3.036042979088719e-136	5.474042775126754e-134
13	112	MFGE8	24.867172	0.71976066	2.441585103553596e-132	4.261513652887336e-130
13	113	PTMS	24.776249	0.5929299	1.5579820673962373e-131	2.6946745042603517e-129
13	114	LGALS3	24.709549	0.50468636	9.775413760595817e-131	1.660690735933398e-128
13	115	SCARA3	24.691437	0.8400026	8.835479467172252e-131	1.5077114605053222e-128
13	116	RPL3	24.657282	0.3686792	1.0746277235702416e-129	1.7782064980843686e-127
13	117	H3F3A	24.618484	0.5164338	7.63317389445798e-130	1.2796949076393063e-127
13	118	TUBA1B	24.607992	0.669807	6.87328559852115e-130	1.1573765141756495e-127
13	119	NDRG2	24.59687	1.081564	9.220007088937607e-130	1.5389762050984762e-127
13	120	KCNMA1	24.58564	0.8743269	1.0320786299758192e-129	1.7152249370519875e-127
14	1	RPL17	114.93222	3.6499195	0.0	0.0
14	2	LINC01578	113.927086	3.7136848	0.0	0.0
14	3	VEGFA	102.58165	3.3086698	0.0	0.0
14	4	GAS5	98.37283	3.3545527	0.0	0.0
14	5	EEF1G	98.19334	3.2072062	0.0	0.0
14	6	MIF	96.86474	2.4812858	0.0	0.0
14	7	SNHG6	96.78858	3.2756555	0.0	0.0
14	8	RPS17	95.6088	2.9167285	0.0	0.0
14	9	ECRG4	93.35401	3.806982	0.0	0.0
14	10	NME2	93.2832	3.1183968	0.0	0.0
14	11	SNHG29	89.35495	3.1265538	0.0	0.0
14	12	LINC00632	83.80855	2.9955485	0.0	0.0
14	13	SNHG5	81.11446	2.8655477	0.0	0.0
14	14	SEPTIN7	78.542206	2.7856696	0.0	0.0
14	15	RNASEK	77.84535	2.596945	0.0	0.0
14	16	GABARAP	77.48058	2.5489063	0.0	0.0
14	17	AOPEP	75.22017	3.1504536	0.0	0.0
14	18	RPL36A	68.804924	1.8616258	0.0	0.0
14	19	CIAO2B	67.10159	2.7537696	0.0	0.0
14	20	SEC61G	67.009544	1.7113508	0.0	0.0
14	21	ATP6V0C	66.77175	2.5974867	0.0	0.0
14	22	FAM162A	66.750465	2.0142794	0.0	0.0
14	23	CDK2AP1	65.267105	2.8144233	0.0	0.0
14	24	MICOS10	65.262924	2.5542343	0.0	0.0
14	25	MAGI2-AS3	65.232086	2.658567	0.0	0.0
14	26	PMEPA1	65.09159	1.897462	0.0	0.0
14	27	HSPA5	64.573685	1.964898	0.0	0.0
14	28	DNAJB9	64.46703	2.1266983	0.0	0.0
14	29	SNHG32	64.46464	2.7356615	0.0	0.0
14	30	DDX3Y	63.61646	2.6394074	0.0	0.0
14	31	TOMM6	63.40244	2.6014197	0.0	0.0
14	32	BTG1	62.243004	1.4791042	0.0	0.0
14	33	MANF	61.86756	2.285101	0.0	0.0
14	34	XBP1	61.130424	1.6247633	0.0	0.0
14	35	MRPS24	61.031326	2.5491257	0.0	0.0
14	36	PDLIM4	60.49013	1.7840738	0.0	0.0
14	37	HERPUD1	59.94603	1.6804037	0.0	0.0
14	38	AK1	59.272175	2.1495216	0.0	0.0
14	39	SERPINA3	59.146736	3.1648734	0.0	0.0
14	40	CRIP1	55.774765	2.1785603	0.0	0.0
14	41	MIR100HG	55.280895	3.4138715	0.0	0.0
14	42	SNAPC1	55.000664	1.9301544	0.0	0.0
14	43	BHLHE40	54.91236	1.9186264	0.0	0.0
14	44	PLOD2	54.618755	1.582586	0.0	0.0
14	45	DANCR	54.46182	2.5535195	0.0	0.0
14	46	RBIS	54.1046	2.3840914	0.0	0.0
14	47	C18orf32	52.99967	2.0988147	0.0	0.0
14	48	ANGPTL4	52.889877	2.399573	0.0	0.0
14	49	SLC2A1	52.86904	2.2349527	0.0	0.0
14	50	RRBP1	52.674927	1.4450786	0.0	0.0
14	51	CILP	51.995163	1.9964123	0.0	0.0
14	52	SNHG1	51.77634	3.0018885	0.0	0.0
14	53	GPRC5A	51.623962	1.7518609	0.0	0.0
14	54	SRP19	51.59467	1.8730202	0.0	0.0
14	55	HSP90B1	51.237076	1.3643574	0.0	0.0
14	56	RPS4Y1	51.105568	1.735823	0.0	0.0
14	57	H19	51.032	3.881971	0.0	0.0
14	58	TNFRSF12A	50.574127	2.3443384	0.0	0.0
14	59	BNIP3	50.432774	1.7265838	0.0	0.0
14	60	SERPINA1	49.687664	2.0131593	0.0	0.0
14	61	HK2	48.97528	2.8734035	0.0	0.0
14	62	EIF2S2	48.603012	1.3583254	0.0	0.0
14	63	MEF2A	48.48471	1.5354011	0.0	0.0
14	64	SLC7A5	48.43496	2.5738544	0.0	0.0
14	65	BGN	48.065	1.2473569	0.0	0.0
14	66	SEC61B	47.955585	1.253919	0.0	0.0
14	67	RYBP	47.94507	1.9243695	0.0	0.0
14	68	SEPTIN10	47.80645	2.513341	0.0	0.0
14	69	HILPDA	47.56826	2.2034028	0.0	0.0
14	70	P4HA1	47.551903	1.419134	0.0	0.0
14	71	GNG10	47.238426	2.2730238	0.0	0.0
14	72	DNAJB11	46.850628	2.077467	0.0	0.0
14	73	SELENOK	46.53737	1.3470982	0.0	0.0
14	74	FGF2	46.486446	1.7218647	0.0	0.0
14	75	RBM4	45.49096	1.9978709	0.0	0.0
14	76	NGRN	45.440483	2.1244893	0.0	0.0
14	77	SOX9	45.43975	1.633523	0.0	0.0
14	78	TRAPPC5	45.328403	2.1539109	0.0	0.0
14	79	GOLGB1	44.909653	1.435227	0.0	0.0
14	80	TARS	44.80023	1.8680518	0.0	0.0
14	81	SAP30	44.699123	1.444397	0.0	0.0
14	82	MTFP1	44.551285	3.8459108	0.0	0.0
14	83	SNHG16	44.425766	2.2989504	0.0	0.0
14	84	METRNL	44.42253	1.4295126	0.0	0.0
14	85	BMP2	44.406998	2.6462073	0.0	0.0
14	86	CLU	44.21498	1.2425998	0.0	0.0
14	87	WWP2	44.19011	1.6924055	0.0	0.0
14	88	MICOS13	44.115215	2.275877	0.0	0.0
14	89	DNAJC3	44.0878	1.4806716	0.0	0.0
14	90	TCEAL2	44.048058	1.5551575	0.0	0.0
14	91	SEPTIN6	43.61169	2.7467268	0.0	0.0
14	92	SDF2L1	43.013615	1.9404078	0.0	0.0
14	93	CYP51A1	42.939617	2.6996765	0.0	0.0
14	94	LDHA	42.89942	0.88161415	0.0	0.0
14	95	EIF4A1	42.857918	1.1917152	0.0	0.0
14	96	EGLN3	42.69599	1.7585601	0.0	0.0
14	97	GARS	42.457996	1.6920924	0.0	0.0
14	98	RPS20	42.446056	0.9402721	0.0	0.0
14	99	CDON	41.87309	1.6055858	0.0	0.0
14	100	ANKRD37	41.82645	1.5902104	0.0	0.0
14	101	MTLN	41.770226	2.660655	0.0	0.0
14	102	ZNRD2	41.76669	2.872245	0.0	0.0
14	103	SLC16A3	41.618675	1.560878	0.0	0.0
14	104	BZW1	41.59488	1.0751681	0.0	0.0
14	105	PELI1	41.410805	2.1450326	0.0	0.0
14	106	KIAA0040	41.26831	1.5385565	0.0	0.0
14	107	NDUFA13	41.206894	1.2522385	0.0	0.0
14	108	PAPSS2	41.054688	1.6302005	0.0	0.0
14	109	ARCN1	40.615616	1.5131941	0.0	0.0
14	110	RIOK3	40.553055	1.4927225	0.0	0.0
14	111	RO60	40.410156	2.3004606	0.0	0.0
14	112	TXNDC5	40.106964	2.3341544	0.0	0.0
14	113	PSMA6	39.86702	2.0439358	0.0	0.0
14	114	FERMT2	39.828598	1.2285409	0.0	0.0
14	115	DBNDD2	39.791115	2.4731126	0.0	0.0
14	116	ZNF395	39.61172	1.6884723	0.0	0.0
14	117	FOXC2	39.399525	1.7029499	0.0	0.0
14	118	TOMM5	39.335667	1.6521423	0.0	0.0
14	119	HSPA9	39.325226	1.2851266	0.0	0.0
14	120	MIR22HG	39.296227	1.478862	0.0	0.0
15	1	SPARCL1	76.64004	4.304977	0.0	0.0
15	2	PRG4	76.29803	5.932767	0.0	0.0
15	3	TMSB4X	59.497177	2.6737666	0.0	0.0
15	4	CRTAC1	58.17648	2.5257728	0.0	0.0
15	5	NBL1	52.657753	2.3715749	0.0	0.0
15	6	S100A4	52.108887	2.5830657	0.0	0.0
15	7	HTRA1	50.68054	2.8575344	0.0	0.0
15	8	TIMP3	50.442207	3.0447116	0.0	0.0
15	9	FN1	49.785027	2.763133	0.0	0.0
15	10	TMEM196	48.025818	4.0047307	0.0	0.0
15	11	ITGB8	47.294605	3.448041	0.0	0.0
15	12	ITGBL1	46.68334	3.2735457	0.0	0.0
15	13	TPPP3	46.149895	2.9836116	0.0	0.0
15	14	CFI	45.896217	3.1514356	0.0	0.0
15	15	APLP2	44.10174	1.8189939	0.0	0.0
15	16	S100A10	43.89287	1.7509105	0.0	0.0
15	17	ARL2	43.85726	2.0488267	0.0	0.0
15	18	SCARA5	43.16041	3.140834	0.0	0.0
15	19	EMP3	42.862602	1.9086733	0.0	0.0
15	20	GFPT2	42.8539	2.8277063	0.0	0.0
15	21	ITM2B	42.83171	1.155769	0.0	0.0
15	22	HAS1	42.576275	3.4741974	0.0	0.0
15	23	TNXB	42.143204	2.3158655	0.0	0.0
15	24	SMIM14	42.03916	2.0550802	0.0	0.0
15	25	S100A6	41.977493	1.3232772	0.0	0.0
15	26	CREB5	41.25377	2.2849042	0.0	0.0
15	27	SEMA3C	40.44356	2.6136982	3.97588264954476e-298	5.2404875309034105e-295
15	28	TSPAN15	39.607334	4.0698595	7.4447446788547895e-270	8.369644723663101e-267
15	29	PPP1R14B	39.1515	1.9789685	1.6185816966712668e-286	2.0622888924520832e-283
15	30	ANXA2	38.98313	1.4148185	4.471564326597217e-276	5.341283588120375e-273
15	31	NTN4	38.521645	2.7059205	2.3166865789235544e-271	2.683425084629513e-268
15	32	THBS4	38.456944	2.1781807	1.4324639851854283e-277	1.7662743022492843e-274
15	33	TYMP	38.034626	2.4013672	1.606009479550168e-269	1.7539458956093034e-266
15	34	CD151	37.743137	1.5961001	9.910713670497398e-269	1.052297553725257e-265
15	35	CYP1B1	37.687366	2.3861265	4.206615357265628e-268	4.3457747409762534e-265
15	36	CLIC5	37.65412	4.317665	1.5178222454087324e-249	1.3185735797387132e-246
15	37	FKBP2	37.272694	1.78821	5.4581337369574896e-263	5.49030799898587e-260
15	38	ZNF385B	37.256985	3.0352156	2.5988346866718915e-254	2.3651870729368187e-251
15	39	MTRNR2L12	37.032104	1.8232403	9.34720512646902e-257	9.161219711644918e-254
15	40	MINOS1	36.582344	1.8752705	5.607000236560894e-255	5.227365293714722e-252
15	41	HTRA4	36.50937	4.9819655	1.644310399031402e-232	1.12235929808172e-229
15	42	GPX4	36.16886	1.3735503	1.0993948267594847e-249	9.772852990245243e-247
15	43	HSD3B7	36.061676	2.2115061	4.813825348909925e-247	4.000079568189847e-244
15	44	S100A11	36.055176	1.2637819	1.3678887925626316e-242	1.089295441810709e-239
15	45	BLOC1S1	35.846813	1.8701487	8.98123283607218e-246	7.304226466511128e-243
15	46	APP	35.551804	1.9572726	6.0672393868929705e-242	4.732942006624426e-239
15	47	SORBS2	35.462566	2.8188167	1.2075279734634926e-234	8.547509121790471e-232
15	48	COLEC12	35.29532	2.0079865	5.329578495455305e-239	4.074356168205671e-236
15	49	CCDC80	35.159985	1.8406285	7.652352738601052e-236	5.5189345486846534e-233
15	50	IFI27	35.02761	2.5539048	2.5940849043280453e-232	1.7395842347900913e-229
15	51	PCSK6	34.995266	4.3455276	4.9551707384331494e-219	2.8269618851622196e-216
15	52	PLTP	34.77424	2.4530146	5.3363658564897424e-232	3.5168491120424814e-229
15	53	CRLF1	34.728138	2.1350932	8.312808909821897e-233	5.777251050346039e-230
15	54	ATP5F1E	34.483047	1.2611539	8.286296890119307e-227	5.108635682708393e-224
15	55	EML1	34.355484	2.4531183	5.653758168530189e-224	3.3767070661546554e-221
15	56	SH3BGRL3	34.077057	1.3099531	2.0671911122664813e-222	1.2156355857734458e-219
15	57	C11orf96	34.074196	2.3700106	5.693267118907906e-225	3.4542768627481876e-222
15	58	CD63	33.947536	0.94661874	3.329514013932503e-221	1.928293085887212e-218
15	59	HBEGF	33.573826	2.3857048	1.6254288847834357e-215	9.00440488289305e-213
15	60	ACTG1	33.290363	1.1064916	3.226227211377472e-213	1.7368916750379223e-210
15	61	B2M	33.136578	0.8435872	9.69030688175228e-214	5.291461289258559e-211
15	62	ANGPTL2	32.991264	1.6159418	6.176493227193836e-212	3.279031626614683e-209
15	63	LMNA	32.684616	1.3964283	1.2650531796111355e-207	6.534512532088655e-205
15	64	ACTB	32.570885	1.0644854	3.92571848703072e-203	1.9487878369904186e-200
15	65	TIMP1	32.29887	1.3167739	1.0707649630730697e-204	5.457189326467336e-202
15	66	CAPZB	32.22042	1.4506549	6.0035728524921344e-204	3.0194811672849912e-201
15	67	TXN	32.00549	1.2619964	3.52647302595961e-201	1.7281526274907707e-198
15	68	ZEB2	31.969175	2.045408	3.089514205466551e-200	1.4761698873719184e-197
15	69	GUK1	31.72363	1.1979669	3.865338655748015e-198	1.82405808367052e-195
15	70	SEPT2	31.581778	1.8251047	1.2254458762999984e-196	5.712371118986724e-194
15	71	EFHD2	31.575315	2.480642	6.380381641938681e-192	2.803261010131772e-189
15	72	CD9	31.571611	1.2863356	9.332992924416286e-196	4.298124355938411e-193
15	73	NDUFA4	31.30768	1.1508764	2.128716723787975e-193	9.572713888243713e-191
15	74	DNASE1L3	30.550943	4.0735645	9.677747018551487e-176	3.662596059773387e-173
15	75	TFPI	30.54395	2.3649368	6.324020893491352e-184	2.685881940364594e-181
15	76	MTRNR2L8	30.461313	2.1892	7.684427087212767e-183	3.158382161092697e-180
15	77	PLAC9	30.40692	1.3911754	7.5169564481911544e-183	3.123131992126725e-180
15	78	LIMA1	30.388937	1.616724	9.865836740406939e-184	4.144085094124339e-181
15	79	CAV1	30.328411	1.2576302	1.219393837514748e-182	4.958522345230184e-180
15	80	SSBP4	30.229933	1.7581185	3.8575813963673535e-181	1.552128329418376e-178
15	81	CALD1	30.198824	1.3248324	2.157555363669405e-180	8.590666273010347e-178
15	82	PDGFD	30.197596	2.353946	1.5004561895235274e-179	5.852391570239522e-177
15	83	SEMA5A	30.105413	3.9796515	1.0188841066039926e-170	3.477305900967055e-168
15	84	C16orf45	29.925385	2.6413362	2.5977565093506896e-174	9.640450952759297e-172
15	85	TMEM100	29.827253	2.1780062	7.37288649309307e-176	2.818212133119895e-173
15	86	CD81	29.7219	0.9300146	4.151925647909803e-174	1.511459104435279e-171
15	87	SERF2	29.713558	0.9023924	2.643076407720519e-174	9.71432236622203e-172
15	88	ISLR	29.60299	1.523412	2.8199342068478175e-175	1.0567565208093233e-172
15	89	MTUS2	29.58766	4.1543036	3.841770742542827e-165	1.174782758903656e-162
15	90	GABRA4	29.576399	3.6609745	1.2070521968949531e-166	3.781833047058418e-164
15	91	BTC	29.500603	3.1342077	1.141410563906897e-167	3.6663258314938846e-165
15	92	MGST3	29.439651	1.0721724	9.473594409940687e-173	3.384286660986662e-170
15	93	MYL6	29.320967	1.009947	4.546870355061283e-171	1.5799961131987498e-168
15	94	APBB1IP	29.207333	2.6041577	2.929218825187105e-167	9.330538364495991e-165
15	95	LAMA4	29.192562	2.2841623	6.071581162881205e-169	2.035790512017291e-166
15	96	SLC2A12	29.070656	3.1738472	5.615515975027074e-163	1.67693345804246e-160
15	97	IGFBP4	29.026382	1.9003501	6.985997609853447e-169	2.3220241099046798e-166
15	98	CD164	29.01764	1.4453357	1.2500727876089775e-168	4.0839984815013293e-166
15	99	AQP1	29.013655	1.8902774	8.708511883213524e-169	2.8696048122754635e-166
15	100	CSF1	28.873312	2.3081045	2.999350116934938e-165	9.245738618525893e-163
15	101	PHACTR2	28.866125	1.9608024	3.4094494538242576e-166	1.0595349262030766e-163
15	102	HHIP	28.690742	4.008312	2.5098770282574605e-157	7.213348836700239e-155
15	103	ITGAV	28.531702	1.6970257	1.3355185041285873e-163	4.05149676998501e-161
15	104	UAP1	28.480806	1.3619199	1.880410587127851e-163	5.659591675777557e-161
15	105	CHST2	28.442572	3.8251002	3.427484546255865e-155	9.704605133043273e-153
15	106	LTBP3	28.27496	1.3303853	2.7800000818624227e-161	8.174055625316096e-159
15	107	PCOLCE	28.250832	1.4905487	5.29336962141463e-161	1.5445325222057466e-158
15	108	GPR153	28.026752	2.7281256	1.4937432745542492e-154	4.107686541479253e-152
15	109	C17orf58	27.959345	2.46317	1.0713560514864136e-154	2.989161584818735e-152
15	110	HHIP-AS1	27.644068	3.4428627	1.528142417893493e-148	3.8177592014092073e-146
15	111	MAP1A	27.642984	1.8852422	4.4955921256314415e-154	1.2187199532633775e-151
15	112	HLA-B	27.599848	1.0966712	5.861568543414846e-154	1.5778351831231623e-151
15	113	TWISTNB	27.598692	2.201849	8.08748407953171e-151	2.1029659282722452e-148
15	114	ANGPTL1	27.581345	1.9243909	8.029751539103736e-154	2.131452936324314e-151
15	115	COX6C	27.32113	1.0511265	2.937955475766173e-151	7.69180891134837e-149
15	116	NDFIP1	27.18306	1.1191765	3.6666258783847267e-150	9.469804565903905e-148
15	117	MYL9	27.163189	1.8628286	1.4571556501747131e-149	3.738142118944848e-147
15	118	CCND1	27.157007	1.9672216	2.8933998407929707e-149	7.324325530759636e-147
15	119	PLA2G2A	27.134104	2.2494578	2.13745366628557e-149	5.446801929339975e-147
15	120	LGALS3BP	27.11612	2.4883003	2.5579425835519966e-147	6.349012812577371e-145
16	1	CHI3L2	109.106	4.556934	0.0	0.0
16	2	CTGF	80.20767	2.9355068	0.0	0.0
16	3	C2orf40	76.35273	2.4699492	0.0	0.0
16	4	LUM	60.421467	1.6038694	0.0	0.0
16	5	SCRG1	59.077454	1.9079772	0.0	0.0
16	6	FN1	57.708984	1.8329371	0.0	0.0
16	7	MIA	50.412388	2.4144082	0.0	0.0
16	8	FMOD	49.42464	1.3359903	0.0	0.0
16	9	ACAN	48.042805	1.7315066	0.0	0.0
16	10	MINOS1	47.57241	1.5532488	0.0	0.0
16	11	AEBP1	44.196354	1.3223739	0.0	0.0
16	12	CLU	43.94748	1.0883102	0.0	0.0
16	13	BGN	43.571274	1.051555	0.0	0.0
16	14	LTBP2	43.293076	1.4595664	0.0	0.0
16	15	HTRA1	43.185577	1.3599864	0.0	0.0
16	16	MGP	42.91616	1.12553	0.0	0.0
16	17	RPS21	42.604664	0.842206	0.0	0.0
16	18	RMRP	41.0463	2.3457923	0.0	0.0
16	19	RPS10	41.032238	1.0067601	0.0	0.0
16	20	OGN	39.54006	1.4908067	0.0	0.0
16	21	SMOC2	39.51629	1.7117077	0.0	0.0
16	22	MT2A	39.128605	1.184138	0.0	0.0
16	23	CYR61	38.916195	1.3611323	0.0	0.0
16	24	SOD3	38.303455	0.94761133	2.7353922603486846e-306	1.3404824840970271e-303
16	25	ANK3	36.533283	1.4364583	6.09425710960098e-279	2.6471236790612258e-276
16	26	SRGN	36.31239	1.9211828	1.9176387939662057e-274	7.881701640920887e-272
16	27	DCN	35.744545	0.6519642	3.606643467692888e-267	1.421240617619515e-264
16	28	AL078639.1	35.739983	1.3187954	1.6403415523421235e-268	6.600043736497403e-266
16	29	NRP2	35.214367	1.2337036	1.3885072408262045e-260	4.960215025545873e-258
16	30	TNC	35.109257	1.5111388	2.0971388313453628e-259	7.354223365994967e-257
16	31	EDIL3	34.409893	1.1276153	8.101900899166784e-250	2.6024122686533707e-247
16	32	MALAT1	34.38406	0.5023782	9.506378228426625e-250	3.028098345028161e-247
16	33	RPS26	34.369713	0.7652388	1.5000600381652565e-249	4.738702057754443e-247
16	34	SEPT7	33.667023	0.99983495	7.416197615969204e-240	2.24981537835561e-237
16	35	MFGE8	33.545452	0.8443928	3.264743589352265e-238	9.67376426041868e-236
